endpoint,p,r,g,u_A,u_B,scenario,total_expected_cost_ceiling
suitability_full_bridge,0.21052631578947367,0.875,0,0.69,0.69,equal,431.18157894736834
suitability_full_bridge,0.21052631578947367,0.875,0,0.69,0.8899999999999999,differential,372.6547368421052
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.69,0.69,equal,315.6428947368422
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.69,0.8899999999999999,differential,265.1056842105263
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.69,0.69,equal,200.1042105263159
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.69,0.8899999999999999,differential,157.55663157894742
suitability_full_bridge,0.21052631578947367,0.875,1,0.69,0.69,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.69,0.8899999999999999,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.7,0.7,equal,436.7631578947368
suitability_full_bridge,0.21052631578947367,0.875,0,0.7,0.8999999999999999,differential,377.7578947368421
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.7,0.7,equal,319.5500000000002
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.7,0.8999999999999999,differential,268.6778947368423
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.7,0.7,equal,202.33684210526326
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.7,0.8999999999999999,differential,159.59789473684214
suitability_full_bridge,0.21052631578947367,0.875,1,0.7,0.7,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.7,0.8999999999999999,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.71,0.71,equal,442.3447368421052
suitability_full_bridge,0.21052631578947367,0.875,0,0.71,0.9099999999999999,differential,382.8610526315789
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.71,0.71,equal,323.45710526315816
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.71,0.9099999999999999,differential,272.25010526315805
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.71,0.71,equal,204.5694736842106
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.71,0.9099999999999999,differential,161.63915789473685
suitability_full_bridge,0.21052631578947367,0.875,1,0.71,0.71,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.71,0.9099999999999999,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.72,0.72,equal,447.9263157894737
suitability_full_bridge,0.21052631578947367,0.875,0,0.72,0.9199999999999999,differential,387.9642105263158
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.72,0.72,equal,327.3642105263157
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.72,0.9199999999999999,differential,275.8223157894736
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.72,0.72,equal,206.80210526315796
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.72,0.9199999999999999,differential,163.68042105263157
suitability_full_bridge,0.21052631578947367,0.875,1,0.72,0.72,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.72,0.9199999999999999,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.73,0.73,equal,453.5078947368421
suitability_full_bridge,0.21052631578947367,0.875,0,0.73,0.9299999999999999,differential,393.06736842105266
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.73,0.73,equal,331.2713157894734
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.73,0.9299999999999999,differential,279.39452631578934
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.73,0.73,equal,209.0347368421053
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.73,0.9299999999999999,differential,165.7216842105263
suitability_full_bridge,0.21052631578947367,0.875,1,0.73,0.73,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.73,0.9299999999999999,differential,14.157894736842536
suitability_full_bridge,0.21052631578947367,0.875,0,0.74,0.74,equal,459.0894736842105
suitability_full_bridge,0.21052631578947367,0.875,0,0.74,0.94,differential,398.17052631578946
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.74,0.74,equal,335.1784210526314
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.74,0.94,differential,282.9667368421051
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.74,0.74,equal,211.26736842105265
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.74,0.94,differential,167.762947368421
suitability_full_bridge,0.21052631578947367,0.875,1,0.74,0.74,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.74,0.94,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.75,0.75,equal,464.67105263157885
suitability_full_bridge,0.21052631578947367,0.875,0,0.75,0.95,differential,403.2736842105262
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.75,0.75,equal,339.08552631578937
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.75,0.95,differential,286.5389473684211
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.75,0.75,equal,213.5
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.75,0.95,differential,169.80421052631573
suitability_full_bridge,0.21052631578947367,0.875,1,0.75,0.75,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.75,0.95,differential,14.157894736842536
suitability_full_bridge,0.21052631578947367,0.875,0,0.76,0.76,equal,470.25263157894733
suitability_full_bridge,0.21052631578947367,0.875,0,0.76,0.96,differential,408.3768421052631
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.76,0.76,equal,342.99263157894757
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.76,0.96,differential,290.11115789473706
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.76,0.76,equal,215.7326315789478
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.76,0.96,differential,171.8454736842109
suitability_full_bridge,0.21052631578947367,0.875,1,0.76,0.76,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.76,0.96,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.77,0.77,equal,475.8342105263157
suitability_full_bridge,0.21052631578947367,0.875,0,0.77,0.97,differential,413.4799999999999
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.77,0.77,equal,346.8997368421053
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.77,0.97,differential,293.6833684210528
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.77,0.77,equal,217.96526315789515
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.77,0.97,differential,173.88673684210562
suitability_full_bridge,0.21052631578947367,0.875,1,0.77,0.77,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.77,0.97,differential,14.157894736842536
suitability_full_bridge,0.21052631578947367,0.875,0,0.78,0.78,equal,481.4157894736842
suitability_full_bridge,0.21052631578947367,0.875,0,0.78,0.98,differential,418.5831578947368
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.78,0.78,equal,350.8068421052633
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.78,0.98,differential,297.2555789473686
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.78,0.78,equal,220.1978947368425
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.78,0.98,differential,175.92800000000034
suitability_full_bridge,0.21052631578947367,0.875,1,0.78,0.78,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.78,0.98,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.79,0.79,equal,486.99736842105267
suitability_full_bridge,0.21052631578947367,0.875,0,0.79,0.99,differential,423.6863157894737
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.79,0.79,equal,354.71394736842103
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.79,0.99,differential,300.82778947368433
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.79,0.79,equal,222.43052631578894
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.79,0.99,differential,177.9692631578946
suitability_full_bridge,0.21052631578947367,0.875,1,0.79,0.79,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.79,0.99,differential,14.157894736842536
suitability_full_bridge,0.21052631578947367,0.875,0,0.8,0.8,equal,492.57894736842104
suitability_full_bridge,0.21052631578947367,0.875,0,0.8,1,differential,428.7894736842105
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.8,0.8,equal,358.621052631579
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.8,1,differential,304.4000000000001
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.8,0.8,equal,224.6631578947363
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.8,1,differential,180.01052631578932
suitability_full_bridge,0.21052631578947367,0.875,1,0.8,0.8,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.8,1,differential,14.157894736841627
suitability_full_bridge,0.21052631578947367,0.875,0,0.81,0.81,equal,498.1605263157895
suitability_full_bridge,0.21052631578947367,0.875,0,0.81,1,differential,435.16842105263163
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.81,0.81,equal,362.52815789473675
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.81,1,differential,309.34368421052636
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.81,0.81,equal,226.8957894736841
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.81,1,differential,183.51894736842132
suitability_full_bridge,0.21052631578947367,0.875,1,0.81,0.81,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.81,1,differential,15.75263157894733
suitability_full_bridge,0.21052631578947367,0.875,0,0.82,0.82,equal,503.7421052631579
suitability_full_bridge,0.21052631578947367,0.875,0,0.82,1,differential,441.5473684210526
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.82,0.82,equal,366.4352631578947
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.82,1,differential,314.28736842105263
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.82,0.82,equal,229.12842105263144
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.82,1,differential,187.02736842105287
suitability_full_bridge,0.21052631578947367,0.875,1,0.82,0.82,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.82,1,differential,17.347368421052124
suitability_full_bridge,0.21052631578947367,0.875,0,0.83,0.83,equal,509.3236842105263
suitability_full_bridge,0.21052631578947367,0.875,0,0.83,1,differential,447.92631578947373
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.83,0.83,equal,370.3423684210527
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.83,1,differential,319.23105263157913
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.83,0.83,equal,231.3610526315788
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.83,1,differential,190.53578947368442
suitability_full_bridge,0.21052631578947367,0.875,1,0.83,0.83,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.83,1,differential,18.942105263157828
suitability_full_bridge,0.21052631578947367,0.875,0,0.84,0.84,equal,514.9052631578948
suitability_full_bridge,0.21052631578947367,0.875,0,0.84,1,differential,454.30526315789473
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.84,0.84,equal,374.24947368421067
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.84,1,differential,324.1747368421054
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.84,0.84,equal,233.59368421052613
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.84,1,differential,194.04421052631596
suitability_full_bridge,0.21052631578947367,0.875,1,0.84,0.84,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.84,1,differential,20.53684210526262
suitability_full_bridge,0.21052631578947367,0.875,0,0.85,0.85,equal,520.4868421052631
suitability_full_bridge,0.21052631578947367,0.875,0,0.85,1,differential,460.6842105263157
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.85,0.85,equal,378.1565789473684
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.85,1,differential,329.1184210526317
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.85,0.85,equal,235.82631578947348
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.85,1,differential,197.5526315789475
suitability_full_bridge,0.21052631578947367,0.875,1,0.85,0.85,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.85,1,differential,22.131578947368325
suitability_full_bridge,0.21052631578947367,0.875,0,0.86,0.86,equal,526.0684210526315
suitability_full_bridge,0.21052631578947367,0.875,0,0.86,1,differential,467.06315789473683
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.86,0.86,equal,382.0636842105264
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.86,1,differential,334.0621052631582
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.86,0.86,equal,238.0589473684213
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.86,1,differential,201.0610526315795
suitability_full_bridge,0.21052631578947367,0.875,1,0.86,0.86,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.86,1,differential,23.72631578947312
suitability_full_bridge,0.21052631578947367,0.875,0,0.87,0.87,equal,531.6499999999999
suitability_full_bridge,0.21052631578947367,0.875,0,0.87,1,differential,473.4421052631578
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.87,0.87,equal,385.97078947368436
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.87,1,differential,339.00578947368444
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.87,0.87,equal,240.29157894736863
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.87,1,differential,204.56947368421106
suitability_full_bridge,0.21052631578947367,0.875,1,0.87,0.87,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.87,1,differential,25.321052631578823
suitability_full_bridge,0.21052631578947367,0.875,0,0.88,0.88,equal,537.2315789473683
suitability_full_bridge,0.21052631578947367,0.875,0,0.88,1,differential,479.82105263157894
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.88,0.88,equal,389.8778947368421
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.88,1,differential,343.9494736842107
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.88,0.88,equal,242.52421052631598
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.88,1,differential,208.0778947368426
suitability_full_bridge,0.21052631578947367,0.875,1,0.88,0.88,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.88,1,differential,26.915789473683617
suitability_full_bridge,0.21052631578947367,0.875,0,0.89,0.89,equal,542.8131578947367
suitability_full_bridge,0.21052631578947367,0.875,0,0.89,1,differential,486.19999999999993
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.89,0.89,equal,393.7850000000001
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.89,1,differential,348.893157894737
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.89,0.89,equal,244.75684210526333
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.89,1,differential,211.58631578947416
suitability_full_bridge,0.21052631578947367,0.875,1,0.89,0.89,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.89,1,differential,28.51052631578932
suitability_full_bridge,0.21052631578947367,0.875,0,0.9,0.9,equal,548.3947368421052
suitability_full_bridge,0.21052631578947367,0.875,0,0.9,1,differential,492.57894736842104
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.9,0.9,equal,397.6921052631578
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.9,1,differential,353.83684210526326
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.9,0.9,equal,246.98947368421022
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.9,1,differential,215.09473684210525
suitability_full_bridge,0.21052631578947367,0.875,1,0.9,0.9,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.9,1,differential,30.105263157894115
suitability_full_bridge,0.21052631578947367,0.875,0,0.91,0.91,equal,553.9763157894737
suitability_full_bridge,0.21052631578947367,0.875,0,0.91,1,differential,498.95789473684215
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.91,0.91,equal,401.5992105263156
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.91,1,differential,358.7805263157893
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.91,0.91,equal,249.22210526315712
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.91,1,differential,218.60315789473634
suitability_full_bridge,0.21052631578947367,0.875,1,0.91,0.91,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.91,1,differential,31.699999999999818
suitability_full_bridge,0.21052631578947367,0.875,0,0.92,0.92,equal,559.5578947368421
suitability_full_bridge,0.21052631578947367,0.875,0,0.92,1,differential,505.33684210526314
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.92,0.92,equal,405.5063157894733
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.92,1,differential,363.7242105263156
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.92,0.92,equal,251.45473684210447
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.92,1,differential,222.1115789473679
suitability_full_bridge,0.21052631578947367,0.875,1,0.92,0.92,equal,46.05263157894569
suitability_full_bridge,0.21052631578947367,0.875,1,0.92,1,differential,33.2947368421037
suitability_full_bridge,0.21052631578947367,0.875,0,0.93,0.93,equal,565.1394736842105
suitability_full_bridge,0.21052631578947367,0.875,0,0.93,1,differential,511.71578947368425
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.93,0.93,equal,409.4134210526315
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.93,1,differential,368.6678947368421
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.93,0.93,equal,253.68736842105227
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.93,1,differential,225.6199999999999
suitability_full_bridge,0.21052631578947367,0.875,1,0.93,0.93,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.93,1,differential,34.889473684210316
suitability_full_bridge,0.21052631578947367,0.875,0,0.94,0.94,equal,570.7210526315789
suitability_full_bridge,0.21052631578947367,0.875,0,0.94,1,differential,518.0947368421052
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.94,0.94,equal,413.32052631578927
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.94,1,differential,373.61157894736834
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.94,0.94,equal,255.91999999999962
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.94,1,differential,229.12842105263144
suitability_full_bridge,0.21052631578947367,0.875,1,0.94,0.94,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.94,1,differential,36.48421052631511
suitability_full_bridge,0.21052631578947367,0.875,0,0.95,0.95,equal,576.3026315789474
suitability_full_bridge,0.21052631578947367,0.875,0,0.95,1,differential,524.4736842105264
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.95,0.95,equal,417.22763157894747
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.95,1,differential,378.55526315789484
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.95,0.95,equal,258.15263157894697
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.95,1,differential,232.63684210526299
suitability_full_bridge,0.21052631578947367,0.875,1,0.95,0.95,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.95,1,differential,38.07894736842081
suitability_full_bridge,0.21052631578947367,0.875,0,0.96,0.96,equal,581.8842105263158
suitability_full_bridge,0.21052631578947367,0.875,0,0.96,1,differential,530.8526315789474
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.96,0.96,equal,421.1347368421052
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.96,1,differential,383.4989473684211
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.96,0.96,equal,260.3852631578943
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.96,1,differential,236.14526315789453
suitability_full_bridge,0.21052631578947367,0.875,1,0.96,0.96,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,0.96,1,differential,39.67368421052561
suitability_full_bridge,0.21052631578947367,0.875,0,0.97,0.97,equal,587.4657894736841
suitability_full_bridge,0.21052631578947367,0.875,0,0.97,1,differential,537.2315789473683
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.97,0.97,equal,425.04184210526273
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.97,1,differential,388.44263157894716
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.97,0.97,equal,262.61789473684166
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.97,1,differential,239.65368421052608
suitability_full_bridge,0.21052631578947367,0.875,1,0.97,0.97,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.97,1,differential,41.26842105263131
suitability_full_bridge,0.21052631578947367,0.875,0,0.98,0.98,equal,593.0473684210526
suitability_full_bridge,0.21052631578947367,0.875,0,0.98,1,differential,543.6105263157895
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.98,0.98,equal,428.94894736842093
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.98,1,differential,393.38631578947366
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.98,0.98,equal,264.85052631578947
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.98,1,differential,243.16210526315808
suitability_full_bridge,0.21052631578947367,0.875,1,0.98,0.98,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.98,1,differential,42.863157894737014
suitability_full_bridge,0.21052631578947367,0.875,0,0.99,0.99,equal,598.628947368421
suitability_full_bridge,0.21052631578947367,0.875,0,0.99,1,differential,549.9894736842105
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.99,0.99,equal,432.8560526315787
suitability_full_bridge,0.21052631578947367,0.875,0.3,0.99,1,differential,398.3299999999999
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.99,0.99,equal,267.0831578947368
suitability_full_bridge,0.21052631578947367,0.875,0.6,0.99,1,differential,246.67052631578963
suitability_full_bridge,0.21052631578947367,0.875,1,0.99,0.99,equal,46.05263157894751
suitability_full_bridge,0.21052631578947367,0.875,1,0.99,1,differential,44.45789473684181
suitability_full_bridge,0.21052631578947367,0.875,0,1.0,1.0,equal,604.2105263157895
suitability_full_bridge,0.21052631578947367,0.875,0,1.0,1,differential,556.3684210526316
suitability_full_bridge,0.21052631578947367,0.875,0.3,1.0,1.0,equal,436.76315789473665
suitability_full_bridge,0.21052631578947367,0.875,0.3,1.0,1,differential,403.2736842105262
suitability_full_bridge,0.21052631578947367,0.875,0.6,1.0,1.0,equal,269.3157894736837
suitability_full_bridge,0.21052631578947367,0.875,0.6,1.0,1,differential,250.17894736842072
suitability_full_bridge,0.21052631578947367,0.875,1,1.0,1.0,equal,46.0526315789466
suitability_full_bridge,0.21052631578947367,0.875,1,1.0,1,differential,46.0526315789466
